3;"Skikda"
41;"贵州省 (Guizhou)"
41;"重庆市 (Chongqing)"
41;"黑龙江省 (Heilongjiang)"
47;"Rarotonga"
50;"Camaguey"
50;"Las Tunas"
50;"Matanzas"
50;"Pinar del Rio"
185;"Zasavska"
190;"Albacete"
190;"Asturias"
190;"avila"
190;"Gerona"
190;"Guipuzcoa"
190;"La Coruna"
190;"Las Palmas"
190;"Leon"
190;"Lugo"
190;"Melilla"
190;"Salamanca"
190;"Sevilla"
190;"Soria"
190;"Valencia"
192;"Saint Helena"
199;"Appenzell Innerrhoden – Appenzell Rh.(Int.)"
199;"Bern - Berne"
199;"Freiburg - Fribourg"
199;"Neuenburg - Neuchatel"
199;"Tessin - Tessin"
199;"Thurgau - Thurgovie"
199;"Zurich - Zurich"
201;"南投(Nantou)"
201;"台北 (Taipei)"
201;"基隆 (Keelung)"
201;"宜蘭 (Yilan)"
201;"屏東 (Pingtung)"
201;"高雄 (Kaohsiung)"
206;"Tokelau"
209;"Medenine (Madanin)"
209;"Monastir (Al Munastir)"
209;"Sousse (Susah)"
221;"Anzoategui"
221;"Apure"
221;"Aragua"
221;"Carabobo"
221;"Merida"
221;"Trujillo"
225;"Cardiff"
225;"Carmarthenshire"
225;"Conwy"
225;"Merthyr Tydfil"
225;"Monmouthshire"
225;"Powys"
225;"Rhondda Cynon Taff"
225;"S. Glamorgan"
225;"Torfaen"
225;"West Glamorgan"
227;"Western Sahara"
229;"Copperbelt"
230;"Matabeleland North"
6;"Benguela"
6;"Huila"
6;"Luanda"
6;"Uige"
11;"Aruba"
28;"Alagoas"
28;"Amapa"
28;"Mato Grosso"
28;"Paraiba"
28;"Parana"
28;"Piaui"
28;"Tocantins"
65;"Falkland Islands (Islas Malvinas)"
66;"Faroe Islands"
68;"Lappi"
68;"Pirkanmaa"
68;"Pohjois-Pohjanmaa"
68;"Varsinais-Suomi"
69;"Auvergne"
69;"Basse Normandie"
69;"Corse"
69;"La Reunion"
69;"Limousin"
69;"Nouvelle Caledonie"
69;"Pays de la Loire"
69;"Picardie"
70;"Cayenne"
91;"Nordhurland Vestra"
91;"Sudhurnes"
99;"Abruzzo"
99;"Liguria"
99;"Marche"
99;"Sardegna"
99;"Umbria"
99;"Veneto"
105;"Kiribati"
106;"경상북도 (Gyeongsangbuk-do)"
106;"대구 (Daegu)"
106;"부산 (Busan)"
106;"전라남도 (Jeollanam-do)"
106;"충청남도 (Chungchong-namdo)"
111;"Beyrouth"
121;"Johor"
121;"Kelantan"
121;"Perak"
121;"Perlis"
132;"Transnistria"
140;"Nauru"
145;"Canterbury"
145;"Chatham islands"
145;"Christchurch"
145;"Eastland"
145;"Mt Cook"
145;"Northland"
145;"Southland"
145;"Waikato"
146;"Atlantico Norte"
146;"Jinotega"
146;"Matagalpa"
155;"Islamabad Capital Territory"
155;"N.W.F.P (Surhad)"
155;"Sindh"
159;"Central"
159;"Guaira"
159;"Misiones"
161;"Albay"
161;"Batangas"
161;"Cagayan"
161;"Cavite"
161;"La Union"
161;"Negros Oriental"
161;"South Cotabato"
182;"Western"
187;"Gedo"
190;"Alicante"
190;"Badajoz"
190;"Caceres"
190;"Cadiz"
190;"Cantabria"
190;"Ceuta"
190;"Granada"
190;"Huelva"
190;"Lerida"
190;"Navarra"
190;"Ourense"
190;"Palencia"
190;"Santa Cruz de Tenerife"
190;"Segovia"
199;"Appenzell Ausserrhoden – Appenzell Rh.(Ext.)"
199;"Basel-Landschaft - Bale-Campagne"
199;"Genf - Genève"
199;"Glarus - Glaris"
199;"Graubunden - Grisons"
199;"Jura - Jura"
199;"Sankt Gallen - Saint-Gall"
199;"Schaffhausen - Schaffhouse"
201;"臺中 (Taichung)"
201;"臺東 (Taitung)"
205;"Maritime"
209;"Tunis"
220;"Vanuatu"
221;"Dependencias Federales"
221;"Distrito Federal"
221;"Guarico"
221;"Sucre"
221;"Vargas"
225;"Caerphilly"
225;"Denbighshire"
225;"Dyfed"
225;"Gwent"
225;"Gwynedd"
225;"Isle of Anglesey"
225;"Mid Glamorgan"
225;"Newport"
225;"Wrexham"
230;"Harare"
3;"Mascara"
3;"Oran"
10;"Lorri"
28;"Distrito Federal"
28;"Para"
28;"Rio de Janeiro"
28;"Rio Grande do Sul"
28;"Rondonia"
28;"Sao Paulo"
48;"Guanacaste"
48;"Puntarenas"
55;"Saint George"
68;"Häme"
68;"Itä-Uusimaa"
153;"Hordaland"
153;"Møre og Romsdal"
153;"Nordland"
157;"Chiriqui"
157;"Darien"
157;"Los Santos"
157;"Panama"
157;"Veraguas"
160;"Cajamarca"
160;"Loreto"
160;"Madre de Dios"
160;"Piura"
160;"Puno"
160;"San Martin"
160;"Tacna"
163;"Malopolskie"
163;"Slaskie"
165;"Adjuntas"
165;"Aguada"
165;"Bayamon"
165;"Canovanas"
165;"Ciales"
165;"Comerio"
165;"Culebra"
165;"Guanica"
165;"Hatillo"
165;"Jayuya"
165;"Lajas"
165;"Las Marias"
165;"Luquillo"
165;"Rincon"
165;"San Juan"
165;"San Sebastian"
176;"Sao Tome"
178;"Dumfries and Galloway"
178;"Perth and Kinross"
178;"Stirling"
178;"West Dunbartonshire"
178;"West Lothian"
181;"Seychelles"
184;"Bratislavsky"
203;"Shinyanga"
203;"Tanga"
204;"Bangkok"
204;"Phetchaburi"
204;"Phitsanulok"
204;"Rayong"
208;"Saint Patrick"
210;"Antalya"
210;"Eskisehir"
214;"Central"
214;"Eastern"
215;"Donetsk"
215;"Kyvivs'ka"
215;"Kyyiv"
215;"Zakarpats'ka"
228;"Ibb"
25;"La Paz"
25;"Santa Cruz"
40;"Antofagasta"
40;"Araucania"
40;"los Lagos"
40;"Valparaiso"
44;"Arauca"
44;"Bolivar"
44;"Boyaca"
44;"Caqueta"
44;"Choco"
44;"Distrito Capital"
44;"La Guajira"
44;"Narino"
44;"San Andres y Providencia"
44;"Santander"
44;"Tolima"
51;"Paphos"
53;"Hovedstaden"
53;"Sjælland"
76;"Upper East"
90;"Tolna"
94;"Hormozgan"
94;"Khorasan"
94;"Markazi"
94;"Semnan"
100;"Saint Ann"
100;"Westmoreland"
101;"佐賀県"
101;"兵庫県"
101;"大分県"
101;"奈良県."
101;"宮城県"
101;"山口県"
101;"岡山県"
101;"岩手県"
101;"広島県"
101;"栃木県"
101;"沖縄県"
101;"福岡県"
101;"群馬県"
101;"茨城県"
108;"Bishkek Shaary"
115;"Triesen"
128;"Port Louis"
130;"Campeche"
130;"Colima"
130;"Guanajuato"
130;"Jalisco"
130;"Michoacan"
130;"Quintana Roo"
134;"Hovsgol"
134;"Uvs"
136;"Fes-Boulmane"
136;"Laayoune-Boujdour-Sakia El Hamra"
136;"Tangier-Tetouan"
153;"Sør-Trøndelag"
153;"Troms"
157;"Bocas del Toro"
157;"Cocle"
160;"Callao"
160;"Cusco"
160;"La Libertad"
160;"Lima"
160;"Moquegua"
160;"Pasco"
163;"Dolnoslaskie"
163;"Kujawsko-Pomorskie"
163;"Mazowieckie"
163;"Pomorskie"
163;"Wielkopolskie"
165;"Aibonito"
165;"Arecibo"
165;"Arroyo"
165;"Barceloneta"
165;"Caguas"
165;"Cidra"
165;"Coamo"
165;"Guayanilla"
165;"Guaynabo"
165;"Gurabo"
165;"Hormigueros"
165;"Isabela"
165;"Juana Diaz"
165;"Juncos"
165;"Moca"
165;"Naranjito"
165;"Orocovis"
165;"Patillas"
165;"Penuelas"
165;"Rio Grande"
165;"Sabana Grande"
165;"Salinas"
165;"San Lorenzo"
165;"Vega Baja"
178;"East Ayrshire"
178;"East Lothian"
178;"Fife"
178;"North Lanarkshire"
178;"South Lanarkshire"
178;"Tarbert Argyll"
178;"Tayside"
178;"The Scottish Borders"
203;"Dar es Salaam"
203;"Zanzibar"
204;"Chiang Mai"
204;"Nakhon Pathom"
204;"Phuket"
208;"Mayaro"
208;"Saint Andrew"
210;"Aydin"
210;"Gaziantep"
210;"Isparta"
210;"Izmir"
210;"Nigde"
210;"Samsun"
210;"Tokat"
211;"Ahal (Ashgabat)"
215;"Kharkiv"
215;"Poltava"
226;"Wallis And Futuna Islands"
228;"Hadramawt"
8;"Saint John"
8;"Saint Paul"
25;"Beni"
25;"Cochabamba"
29;"Belait"
29;"Brunei and Muara"
40;"Coquimbo"
40;"Libertador General"
40;"Magall. Y Ant. Chilena"
40;"Metrop. De Santiago"
42;"Christmas Island"
44;"Bogota"
44;"Cordoba"
44;"Cundinamarca"
44;"Huila"
44;"Putumayo"
44;"Valle del Cauca"
53;"Midtjylland"
164;"Santarem"
164;"Setubal"
166;"Ar Rayyan"
177;"Ash Sharqiyah (Eastern Province)"
188;"Eastern Cape"
188;"Free State"
188;"Northern Cape"
202;"Kuhistoni-Badakhshan"
202;"Sughd"
216;"Ash Shariqah"
216;"Fujairah"
217;"Colorado"
217;"Connecticut"
217;"District of Columbia"
217;"Louisiana"
217;"Maryland"
217;"Massachusetts"
217;"Nebraska"
217;"New Mexico"
217;"New York"
217;"Ohio"
217;"West Virginia"
219;"Bukhara"
219;"Samarkand"
223;"British Virgin Islands"
7;"Anguilla"
9;"Chubut"
9;"Jujuy"
9;"La Rioja"
9;"Mendoza"
9;"Rio Negro"
9;"Salta"
9;"Santa Fe"
9;"Santiago del Estero"
9;"Tierra del Fuego"
12;"Christmas Island"
12;"New South Wales"
12;"South Australia"
12;"Victoria"
15;"Grand Bahama"
16;"Al Muharraq"
16;"Madinat 'Isa"
21;"Orange Walk"
21;"Toledo"
23;"Hamilton"
23;"Saint George's"
27;"South East"
34;"Littoral"
35;"Ontario"
39;"Chad"
49;"Koprivnicko-Krizevacka"
49;"Splitsko-Dalmatinska"
49;"Vukovarsko-Srijemska"
59;"Al Bahr al Ahmar"
59;"Qina"
59;"Suhaj"
60;"Cabanas"
60;"La Union"
60;"San Salvador"
60;"San Vicente"
60;"Santa Ana"
60;"Sonsonate"
61;"Bedfordshire"
61;"Berkshire"
61;"Cheshire"
61;"Cumbria"
61;"Dorset"
61;"Gloucestershire"
61;"Isle of Wight"
61;"London"
61;"Manchester"
61;"Middlesex"
61;"Shropshire"
61;"Somerset"
61;"Sussex"
61;"Warwickshire"
61;"Wiltshire"
71;"French Polynesia"
78;"Evvoia"
78;"Kavala"
78;"Lasithi"
78;"Pieria"
78;"Serrai"
78;"Thessaloniki"
78;"Zakinthos"
92;"Assam"
92;"Gujarat"
92;"Jammu and Kashmir"
92;"Jharkhand"
92;"Karnataka"
92;"Kerala"
92;"Maharashtra"
92;"Pondicherry"
92;"Sikkim"
92;"Uttar Pradesh"
92;"Uttranchal"
93;"Banten"
93;"Jawa Tengah - Central Java"
93;"Lampung"
93;"Papua"
93;"Riau Kepulauan"
93;"Sulawesi Selatan - South Sulawesi"
93;"Sumatera Utara - North Sumatra"
93;"Yogyakarta"
104;"Coast"
104;"Nairobi Area"
104;"Nyanza"
112;"Maseru"
127;"Nouakchott"
139;"Kavango"
139;"Otjozondjupa"
148;"Abuja Federal Capital Territory"
148;"Oyo"
164;"Braganca"
164;"Viseu"
177;"Al Jawf"
179;"Kaolack"
191;"Sri Lanka"
197;"Hhohho"
212;"Turks And Caicos Islands"
216;"Ras al-Khaymah"
217;"Alaska"
217;"Arkansas"
217;"Florida"
217;"Hawaii"
217;"Idaho"
217;"Illinois"
217;"Indiana"
217;"Iowa"
217;"Kentucky"
217;"Maine"
217;"Michigan"
217;"Mississippi"
217;"North Dakota"
217;"Oklahoma"
217;"South Dakota"
217;"Tennessee"
217;"Utah"
217;"Wisconsin"
222;"Dong Bang Song Hong"
222;"Dong Nam Bo"
224;"St. Croix"
9;"Entre Rios"
9;"Misiones"
9;"San Luis"
9;"Santa Cruz"
12;"Queensland"
15;"Abaco"
15;"Andros"
15;"Cat Island"
15;"Exuma and Cays"
15;"New Providence"
15;"San Salvador"
19;"Mahilyowskaya"
21;"Belize"
22;"Atlantique"
22;"Oueme"
23;"Sandys"
33;"Kampong Cham"
33;"Kampong Thom"
33;"Kracheh"
33;"Phnom Penh Municipality"
33;"Prey Veng"
33;"Siem Reap"
35;"New Brunswick"
35;"Nova Scotia"
35;"Prince Edward Island"
49;"Brodsko-Posavska"
49;"Dubrovacko-Neretvanska"
49;"Osjecko-Baranjska"
49;"Zadarska"
49;"Zagrebacka"
59;"Al Jizah"
60;"Morazan"
61;"Cambridgeshire"
61;"Cornwall"
61;"Derbyshire"
61;"East Riding of Yorkshire"
61;"Essex"
61;"Northumberland"
61;"South Yorkshire"
61;"Surrey"
78;"Iraklion"
50;"Villa Clara"
52;"Pardubický Kraj"
52;"VysoCina"
54;"Djibouti"
56;"Elias Pina"
56;"Hato Mayor"
56;"La Vega"
56;"Monsenor Nouel"
56;"Peravia"
56;"Puerto Plata"
56;"Samana"
56;"Santo Domingo"
56;"Valverde"
58;"Carchi"
58;"El Oro"
58;"Los Rios"
58;"Zamora Chinchipe"
63;"Harju"
63;"Parnu"
63;"Viljandi"
64;"Adis Abeba"
64;"Tigray"
67;"Central"
73;"Banjul"
75;"Baden-Wurttemberg"
75;"Bremen"
75;"Mecklenburg-Vorpommern"
75;"Saarland"
75;"Sachsen"
83;"Baja Verapaz"
83;"Escuintla"
83;"Peten"
83;"Retalhuleu"
83;"Santa Rosa"
83;"Solola"
83;"Zacapa"
88;"Choluteca"
88;"Intibuca"
88;"Santa Barbara"
96;"Kerry"
96;"Kilkenny"
96;"Louth"
96;"Mayo"
96;"Sligo"
96;"Westmeath"
96;"Wexford"
102;"Irbid"
103;"Qaraghandy"
107;"Al Ahmadi"
107;"Al Farwaniyah"
116;"Klaipedos"
124;"Malta"
142;"Limburg"
142;"Zeeland"
143;"Netherlands Antilles"
167;"Reunion"
168;"Bihor"
168;"Caras-Severin"
168;"Dolj"
168;"Timis"
169;"Altay (Barnaul)"
169;"Bashkortostan (Ufa)"
169;"Kaluga Oblast (Kaluga)"
169;"Kurgan Oblast (Kurgan)"
169;"Mordovia (Saransk)"
169;"Murmansk Oblast (Murmansk)"
169;"Novgorod Oblast (Novgorod)"
169;"Orenburg Oblast (Orenburg)"
169;"Penza Oblast (Penza)"
169;"Primorski Krai (Vladivostok)"
169;"Rostov Oblast (Rostov na Donu)"
169;"Tambov Oblast (Tambov)"
169;"Tomsk Oblast (Tomsk)"
170;"Kigali Ngali"
186;"Guadalcanal"
189;"South Georgia, Sth Sandwich Islands"
194;"Al Khartum"
198;"Skåne län"
198;"Sodermanlands län"
198;"Västerbottens län"
198;"Västmanlands län"
200;"Dimashq"
200;"Halab"
213;"Tuvalu"
218;"Flores"
218;"Montevideo"
218;"Soriano"
68;"Kainuu"
68;"Keski-Suomi"
68;"Kymenlaakso"
68;"Päijät-Häme"
68;"Pohjanmaa"
68;"Pohjois-Savo"
68;"Satakunta"
69;"Alsace"
69;"Bretagne"
69;"Guadeloupe"
69;"Ile de France"
69;"Lorraine"
69;"Midi-Pyrenees"
69;"Polynesie Francaise"
91;"Hofudborgarsvaedi"
99;"Emilia-Romagna"
99;"Sicilia"
106;"경상남도 (Gyeongsangnam-do)"
106;"서울 (Seoul)"
106;"울산 (Ulsan)"
121;"Kedah"
121;"Pulau Pinang"
121;"Selangor"
138;"Mon State"
145;"Auckland"
145;"Bay of Plenty"
145;"Nelson"
145;"Otago"
145;"Wanaka"
145;"Wellington"
146;"Boaco"
146;"Chinandega"
146;"Granada"
146;"Madriz"
146;"Nueva Segovia"
146;"Rio San Juan"
154;"Ash Sharqiyah"
154;"Masqat"
155;"Northern Areas"
155;"Punjab"
156;"Palau"
159;"Alto Paraguay"
159;"Amambay"
159;"Caazapa"
159;"Concepcion"
159;"Cordillera"
159;"Presidente Hayes"
161;"Agusan del Norte"
161;"Benguet"
161;"Camarines Norte"
161;"Capiz"
161;"Cebu"
161;"Negros Occidental"
161;"Rizal"
161;"Sorsogon"
161;"Tarlac"
161;"Tawitawi"
161;"Zambales"
161;"Zamboanga del norte"
174;"Samoa"
180;"Montenegro"
180;"Vojvodina"
182;"Southern"
183;"Singapore"
185;"Notranjsko-kraška"
185;"Obalno-kraška"
185;"Osrednjeslovenska"
190;"Baleares"
190;"Burgos"
190;"Castellon"
190;"Ciudad Real"
190;"Cuenca"
190;"Guadalajara"
190;"Jaen"
190;"La Rioja"
190;"Malaga"
190;"Murcia"
190;"Pontevedra"
190;"Tarragona"
190;"Teruel"
190;"Vizcaya"
190;"Zaragoza"
199;"Aargau - Argovie"
199;"Obwalden - Obwald"
199;"Schwyz - Schwytz"
199;"Solothurn - Soleure"
199;"Waadt - Vaud"
199;"Zug - Zoug"
201;"嘉義 (Chiayi)"
201;"彰化 (Changhua)"
201;"新竹 (Hsinchu)"
201;"澎湖 (Penghu)"
201;"花蓮 (Hualien)"
209;"Gafsa (Qafsah)"
221;"Delta Amacuro"
221;"Lara"
221;"Miranda"
221;"Tachira"
221;"Yaracuy"
221;"Zulia"
225;"Ceredigion"
225;"Pembrokeshire"
225;"Swansea"
78;"Kefallinia"
78;"Kilkis"
78;"Kozani"
78;"Magnisia"
80;"Carriacou and Petit Martinique"
92;"Bihar"
92;"Goa"
92;"Haryana"
92;"Manipur"
92;"Tamil Nadu"
92;"West Bengal"
93;"Jawa Timur - East Java"
93;"Kalimantan Barat - West Kalimantan"
110;"Rigas"
117;"Diekirch"
117;"Grevenmacher"
139;"Erongo"
139;"Khomas"
139;"Oshana"
148;"Osun"
149;"Niue"
151;"Armagh"
151;"Fermanagh"
158;"Eastern Highlands"
158;"National Capital"
164;"Leiria"
164;"Viana do Castelo"
166;"Ad Dawhah"
177;"Al Qasim"
177;"Asir"
179;"Ziguinchor"
188;"North-West"
188;"Western Cape"
216;"Abu Dhabi"
217;"Arizona"
217;"California"
217;"Delaware"
217;"Georgia"
217;"Kansas"
217;"Minnesota"
217;"Montana"
217;"Nevada"
217;"New Jersey"
217;"North Carolina"
217;"South Carolina"
222;"Khu Bon Cu"
57;"East Timor"
62;"Equatorial Guinea"
76;"Greater Accra"
86;"Demerara-Mahaica"
86;"Pomeroon-Supenaam"
90;"Borsod-Abauj-Zemblen"
90;"Gyor-Moson-Sopron"
90;"Nograd"
90;"Pest"
90;"Somogy"
90;"Szabolcs-Szatmar-Bereg"
94;"Kermanshah"
94;"Khuzestan"
94;"Mazandaran"
94;"Sistan va Baluchestan"
94;"Tehran"
95;"Al Basrah"
97;"Isle of Man"
100;"Hanover"
100;"Manchester"
100;"Saint Elizabeth"
100;"Trelawny"
101;"三重県"
101;"北海道"
101;"和歌山県"
101;"埼玉県"
101;"大阪府"
101;"熊本県"
101;"石川県"
101;"福井県"
101;"静岡県"
115;"Ruggell"
115;"Schaan"
115;"Vaduz"
123;"Bamako"
126;"Fort-de-France"
128;"Plaines Wilhems"
130;"Chiapas"
130;"Guerrero"
130;"Morelos"
130;"Queretaro"
130;"Tlaxcala"
130;"Veracruz"
134;"Bayan-Olgiy"
134;"Govi-Altay"
136;"Meknes-Tafilalet"
136;"Rabat-Sale-Zemmour-Zaer"
137;"Maputo City"
153;"Buskerud"
153;"Finnmark"
153;"Hedmark"
153;"Nord-Trøndelag"
153;"Sogn og Fjordane"
153;"Vest-Agder"
160;"Arequipa"
160;"Ica"
160;"Junin"
163;"Lodzkie"
163;"Lubelskie"
163;"Lubuskie"
163;"Podlaskie"
163;"Swietokrzyskie"
163;"Warminsko-Mazurskie"
163;"Zachodniopomorskie"
165;"Anasco"
165;"Barranquitas"
165;"Cabo Rojo"
165;"Carolina"
165;"Cayey"
165;"Corozal"
165;"Fajardo"
165;"Humacao"
165;"Lares"
165;"Las Piedras"
165;"Maunabo"
165;"Ponce"
165;"San German"
165;"Santa Isabel"
165;"Toa Baja"
165;"Trujillo Alto"
165;"Vieques"
165;"Yabucoa"
165;"Yauco"
178;"Aberdeenshire"
178;"City of Glasgow"
178;"East Dunbartonshire"
178;"Falkirk"
178;"Highland"
178;"Inverclyde"
178;"Kincardineshire"
178;"Lanarkshire"
178;"Midlothian"
178;"Moray"
178;"North Ayrshire"
178;"Orkney Islands"
178;"Renfrewshire"
178;"Shetland Islands"
178;"Strathclyde"
178;"Western Isles"
195;"Paramaribo"
204;"Chachoengsao"
204;"Samut Prakan"
208;"Caroni"
208;"Nariva"
208;"Saint David"
208;"Saint George"
208;"Victoria"
210;"Adana"
210;"Ankara"
210;"Icel"
210;"Istanbul"
210;"Mugla"
215;"Avtonomna Respublika Krym"
215;"Cherkasy"
215;"Rivne"
228;"San'a'"
